# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
7.77,1772.3209138,220.7755778,-15.692196,224.888877,15.7412703,297.7863341,0.0884832,297.7863472,0.0170247,42.8153155,1.2420048,33.0000008,-106.9968068,9.7859579,0.0342945,0,0.0095397,-0.0000134,24895.0250818,3342,16.4541965,0.10602,204.8405214,155.996664,3.1015911,0.6899684,33758361.7077755,0,149.9619817,0.3362225,0.3362238,0.1861315,0.0433316,0.1067594,0.0061648,0.0191836,-0.0002698,0,0,0,0,0.0002664,0.0277146,15.748,194.778355,77.3151791,0.0275865,6.7385656,-5.5420859,687.1552229,327.9403959,0.01,1.3351398
7.78,1774.5278857,220.6188835,-15.6468686,224.7325373,15.7090462,298.2144225,0.0887239,298.2144357,0.0170465,42.8021209,1.3962928,33.0000008,-106.9968022,9.7859511,0.0167001,0,-0.009576,-0.0000258,24895.0250818,3342,16.4541965,0.10602,204.8741791,155.996664,3.1037284,0.6895417,33730395.548336,0,149.7040727,0.3361544,0.3361547,0.1861657,0.0432741,0.1067145,0.0029997,0.0091289,0.0001941,0,0,0,0,-0.0002688,0.0276954,15.748,194.778355,77.3496436,0.0275889,6.7834684,-5.5564313,686.9634608,327.9317027,0.01,1.3359453
7.79,1776.7332929,220.4626389,-15.6022944,224.576348,15.6789637,298.6423712,0.0889648,298.6423845,0.0170683,42.7873922,1.5486485,33.0000008,-106.9967976,9.7859444,0.0670945,0,-0.0094109,-0.0000093,24895.0250818,3342,16.4541965,0.10602,204.760722,155.996664,3.0965239,0.6891153,33702458.4460422,0,149.4491194,0.3360865,0.3360912,0.1861999,0.0432169,0.1066697,0.0120753,0.0376106,-0.0001287,0,0,0,0,-0.0002599,0.0276763,15.748,194.778355,77.3838757,0.027601,6.8283713,-5.5707664,686.7718347,327.9230156,0.01,1.336666
7.8,1778.9371399,220.3068345,-15.5588777,224.4203049,15.6511689,299.0701652,0.089206,299.0701785,0.0170901,42.7711574,1.6971782,33.0000008,-106.996793,9.7859376,0.1161778,0,-0.0090644,-0.0000063,24895.0250818,3342,16.4541965,0.10602,204.6505433,155.996664,3.0895275,0.6886892,33674549.7308041,0,149.1969286,0.3360188,0.3360328,0.1862341,0.0431598,0.1066249,0.0209487,0.0648672,-0.0000828,0,0,0,0,-0.0002415,0.0276572,15.748,194.778355,77.4171901,0.0276253,6.8732741,-5.5850914,686.5803441,327.9143346,0.01,1.337415
7.81,1781.1394309,220.1514105,-15.5262628,224.2644016,15.6296041,299.4977901,0.0894475,299.4978035,0.0171119,42.7536931,1.7943485,33.0000008,-106.9967884,9.7859308,0.1489727,0,-0.0085651,-0.0000028,24895.0250818,3342,16.4541965,0.10602,204.5752953,155.996664,3.0847493,0.6882243,33644754.5923402,0,148.9252066,0.3359445,0.3359676,0.1862708,0.0430977,0.106576,0.0268954,0.0836056,0.0004932,0,0,0,0,-0.0002159,0.0276381,15.748,194.778355,77.448957,0.0276337,6.8597851,-5.5994063,686.3889888,327.9056598,0.01,1.3381853
7.82,1783.3401692,219.9963042,-15.4953579,224.1086321,15.6095279,299.9252358,0.0896891,299.9252492,0.0171336,42.7352916,1.8844745,33.0000008,-106.9967838,9.7859241,0.1794844,0,-0.0079475,-0.0000015,24895.0250818,3342,16.4541965,0.10602,204.5051293,155.996664,3.0802937,0.6877596,33614986.6447114,0,148.654677,0.3358705,0.335904,0.1863076,0.0430357,0.1065272,0.0324411,0.1000795,0.000158,0,0,0,0,-0.0001861,0.0276191,15.748,194.778355,77.4787086,0.0276411,6.8462961,-5.6137111,686.1977684,327.8969911,0.01,1.3391773
7.83,1785.539358,219.8414975,-15.4663747,223.9529931,15.5908817,300.352493,0.089931,300.3525064,0.0171554,42.7160288,1.9664296,33.0000008,-106.9967793,9.7859173,0.2073524,0,-0.0072211,-0.0000039,24895.0250818,3342,16.4541965,0.10602,204.4407778,155.996664,3.0762074,0.6872953,33585245.70803,0,148.3850723,0.3357967,0.3358413,0.1863443,0.0429739,0.1064785,0.0375172,0.1158649,-0.0001899,0,0,0,0,-0.0001539,0.0276,15.748,194.778355,77.5060401,0.0276537,6.8328071,-5.6280058,686.0066826,327.8883285,0.01,1.3400387
7.84,1787.7370001,219.68697,-15.4395258,223.7974811,15.5735917,300.7795536,0.0901732,300.7795671,0.0171772,42.6959922,2.0390692,33.0000008,-106.9967747,9.7859106,0.2322092,0,-0.006398,-0.0000013,24895.0250818,3342,16.4541965,0.10602,204.3829835,155.996664,3.0725374,0.6868312,33555531.6745244,0,148.1161089,0.3357232,0.335779,0.1863811,0.0429122,0.1064299,0.0420533,0.129416,-0.0001108,0,0,0,0,-0.000121,0.0275809,15.748,194.778355,77.530574,0.0276658,6.8193181,-5.6422905,685.8157312,327.879672,0.01,1.340776
7.85,1789.9330982,219.5326998,-15.4149709,223.642093,15.5575568,301.2064104,0.0904155,301.206424,0.0171989,42.6752797,2.1014864,33.0000008,-106.9967701,9.7859038,0.2537637,0,-0.0054834,-0.0000001,24895.0250818,3342,16.4541965,0.10602,204.3323261,155.996664,3.0693207,0.6863674,33525844.5044856,0,147.8475144,0.3356498,0.3357165,0.1864178,0.0428508,0.1063813,0.0459932,0.1409731,-0.0002065,0,0,0,0,-0.000089,0.0275618,15.748,194.778355,77.5519806,0.0276627,6.8058291,-5.6565651,685.6249139,327.8710215,0.01,1.3415025
7.86,1792.1276548,219.3786596,-15.3935052,223.4868256,15.5428674,301.6330572,0.0906581,301.6330708,0.0172207,42.6540143,2.149587,33.0000008,-106.9967655,9.7858971,0.2707217,0,-0.004508,-0.0000027,24895.0250818,3342,16.4541965,0.10602,204.291486,155.996664,3.0667273,0.685901,33496046.8604872,0,147.5773589,0.3355762,0.335652,0.1864547,0.0427891,0.1063324,0.0490964,0.1510618,-0.0002814,0,0,0,0,-0.0000602,0.0275428,15.748,194.778355,77.569983,0.0276442,6.7881438,-5.6708298,685.4342306,327.8623772,0.01,1.3422546
7.87,1794.3206721,219.2248215,-15.3745581,223.3316761,15.5292016,302.0594892,0.0909008,302.0595028,0.0172424,42.6323256,2.1861074,33.0000008,-106.996761,9.7858903,0.2839334,0,-0.0034705,0.0000021,24895.0250818,3342,16.4541965,0.10602,204.258648,155.996664,3.0646421,0.6854349,33466276.3813149,0,147.3070812,0.3355029,0.3355862,0.1864916,0.0427276,0.1062837,0.051516,0.1577476,0.0003778,0,0,0,0,-0.0000357,0.0275237,15.748,194.778355,77.5843585,0.0276159,6.7704585,-5.6850844,685.2436811,327.8537389,0.01,1.3430875
7.88,1796.5121519,219.07116,-15.3581925,223.176642,15.5164752,302.4857026,0.0911438,302.4857163,0.0172641,42.6103315,2.2106386,33.0000008,-106.9967564,9.7858836,0.2932587,0,-0.0024009,-0.0000006,24895.0250818,3342,16.4541965,0.10602,204.2340829,155.996664,3.0630822,0.6849691,33436533.2077078,0,147.0365166,0.3354298,0.3355186,0.1865285,0.0426663,0.106235,0.0532242,0.1632397,0.0003072,0,0,0,0,-0.0000171,0.0275047,15.748,194.778355,77.5949378,0.0275888,6.7527733,-5.699329,685.0532651,327.8451066,0.01,1.3439065
7.89,1798.7020958,218.9176492,-15.3444371,223.0217207,15.5046224,302.911695,0.0913869,302.9117088,0.0172858,42.5881531,2.2229634,33.0000008,-106.9967518,9.7858769,0.2986157,0,-0.0013021,0.0000021,24895.0250818,3342,16.4541965,0.10602,204.2179451,155.996664,3.0620575,0.6845036,33406817.5148722,0,146.7655522,0.3353569,0.3354489,0.1865654,0.0426052,0.1061863,0.0542044,0.1663285,-0.0002839,0,0,0,0,-0.000005,0.0274857,15.748,194.778355,77.601607,0.027575,6.735088,-5.7135636,684.8629826,327.8364804,0.01,1.3447281
7.9,1800.8905053,218.7642627,-15.3332912,222.86691,15.4936017,303.3374653,0.0916302,303.3374791,0.0173075,42.5659128,2.2230329,33.0000008,-106.9967473,9.7858701,0.2999728,0,-0.0001949,-0.0000008,24895.0250818,3342,16.4541965,0.10602,204.2102895,155.996664,3.0615713,0.6840384,33377129.5017059,0,146.4941295,0.3352842,0.335377,0.1866023,0.0425442,0.1061377,0.0544502,0.166676,0.0000877,0,0,0,0,-0.0000001,0.0274667,15.748,194.778355,77.6042989,0.0275483,6.7174027,-5.7277883,684.6728334,327.8278603,0.01,1.3456074
7.91,1803.0773812,218.6109226,-15.3351157,222.7122067,15.4863102,303.7630142,0.0918737,303.7630281,0.0173292,42.5439952,2.1587102,33.0000008,-106.9967427,9.7858634,0.2808178,0,0.0008774,0.0000029,24895.0250818,3342,16.4541965,0.10602,204.2456498,155.996664,3.0638167,0.6835288,33345287.2643471,0,146.1955558,0.3352042,0.3352856,0.1866421,0.0424775,0.1060845,0.050931,0.155542,-0.0000128,0,0,0,0,0.0000023,0.0274477,15.748,194.778355,77.6030419,0.0275246,6.6329163,-5.742003,684.4828175,327.8192462,0.01,1.3464605
7.92,1805.2627236,218.4575526,-15.3392262,222.5576076,15.4801184,304.1883474,0.0921174,304.1883613,0.0173509,42.5227751,2.0837962,33.0000008,-106.9967381,9.7858567,0.2580573,0,0.0018751,-0.0000005,24895.0250818,3342,16.4541965,0.10602,204.2887407,155.996664,3.066553,0.6830195,33313479.0781118,0,145.8972163,0.3351245,0.3351933,0.186682,0.0424111,0.1060314,0.0467576,0.143433,-0.000215,0,0,0,0,0.0000105,0.0274287,15.748,194.778355,77.5980577,0.027519,6.5484299,-5.7562077,684.2929348,327.8106381,0.01,1.3472477
7.93,1807.4465321,218.304131,-15.3453893,222.4031105,15.4751091,304.6134723,0.0923613,304.6134863,0.0173725,42.5023522,1.9995069,33.0000008,-106.9967336,9.78585,0.2320523,0,0.0027797,0.0000025,24895.0250818,3342,16.4541965,0.10602,204.3388362,155.996664,3.0697341,0.6825107,33281704.9442454,0,145.5994041,0.3350451,0.3351008,0.1867218,0.0423449,0.1059784,0.0419995,0.129039,0.0002526,0,0,0,0,0.0000231,0.0274097,15.748,194.778355,77.5896489,0.02753,6.4639435,-5.7704025,684.1031854,327.8020361,0.01,1.3481581
7.94,1809.628806,218.1506385,-15.3533679,222.2487133,15.4713563,305.0383972,0.0926053,305.0384113,0.0173942,42.482814,1.9070821,33.0000008,-106.996729,9.7858433,0.2031745,0,0.0035776,0.000005,24895.0250818,3342,16.4541965,0.10602,204.3951862,155.996664,3.0733123,0.6820022,33249964.7867787,0,145.3024096,0.334966,0.3350087,0.1867616,0.0422789,0.1059255,0.0367282,0.1127205,0.0002358,0,0,0,0,0.0000384,0.0273908,15.748,194.778355,77.5781707,0.0275604,6.3794571,-5.7845872,683.9135693,327.7934401,0.01,1.3489608
7.95,1811.8095446,217.9970581,-15.3629077,222.0944137,15.4689108,305.4631316,0.0928495,305.4631457,0.0174158,42.4642353,1.8078352,33.0000008,-106.9967245,9.7858366,0.171825,0,0.004266,0.0000009,24895.0250818,3342,16.4541965,0.10602,204.4569758,155.996664,3.077236,0.6814942,33218258.4562814,0,145.0065117,0.3348871,0.3349177,0.1868014,0.0422131,0.1058726,0.0310202,0.0956372,-0.0001344,0,0,0,0,0.0000547,0.0273719,15.748,194.778355,77.5640134,0.0276071,6.2949707,-5.798762,683.7240866,327.7848502,0.01,1.3497908
7.96,1813.9887469,217.8433955,-15.3697744,221.9402105,15.4660288,305.8876849,0.0930939,305.8876991,0.0174374,42.4465788,1.7228115,33.0000008,-106.9967199,9.7858299,0.1447973,0,0.0048455,0.0000054,24895.0250818,3342,16.4541965,0.10602,204.5098483,155.996664,3.0805934,0.6810035,33187411.2972295,0,144.7211858,0.3348114,0.3348331,0.1868401,0.0421497,0.1058216,0.026111,0.0806442,0.0000104,0,0,0,0,0.0000706,0.027353,15.748,194.778355,77.5475803,0.0276732,6.2359603,-5.8129269,683.5347374,327.7762663,0.01,1.350564
7.97,1816.1664122,217.6896587,-15.3777249,221.7861021,15.4642167,306.3120659,0.0933384,306.3120802,0.017459,42.429796,1.6332712,33.0000008,-106.9967154,9.7858232,0.1160743,0,0.0053189,0.0000044,24895.0250818,3342,16.4541965,0.10602,204.5664985,155.996664,3.0841907,0.6805132,33156594.8385721,0,144.4370047,0.3347359,0.3347498,0.1868787,0.0420865,0.1057707,0.0209061,0.06391,-0.0000701,0,0,0,0,0.0000852,0.0273341,15.748,194.778355,77.5292484,0.0277517,6.1769499,-5.8270817,683.3455218,327.7676885,0.01,1.3512862
7.98,1818.3425398,217.535838,-15.3864991,221.6320868,15.4634233,306.7362837,0.0935832,306.736298,0.0174806,42.4139259,1.540488,33.0000008,-106.9967108,9.7858165,0.0860651,0,0.0056855,0.0000104,24895.0250818,3342,16.4541965,0.10602,204.6260703,155.996664,3.0879735,0.6800232,33125808.869975,0,144.1541248,0.3346606,0.3346683,0.1869173,0.0420234,0.1057198,0.0154816,0.0477218,0.0003345,0,0,0,0,0.0000975,0.0273153,15.748,194.778355,77.5094031,0.0278361,6.1179395,-5.8412265,683.1564398,327.7591167,0.01,1.3520727
7.99,1820.5171287,217.3819264,-15.3958516,221.4781631,15.4635746,307.1603475,0.0938281,307.1603618,0.0175021,42.398995,1.4456454,33.0000008,-106.9967063,9.7858098,0.0551556,0,0.0059458,0.0000177,24895.0250818,3342,16.4541965,0.10602,204.687745,155.996664,3.0918898,0.6795335,33095053.1496751,0,143.8726625,0.3345856,0.3345887,0.186956,0.0419606,0.105669,0.0099086,0.0300492,0.0003099,0,0,0,0,0.0001068,0.0272964,15.748,194.778355,77.4884337,0.0279397,6.058929,-5.8553613,682.9674914,327.750551,0.01,1.352851
8,1822.690178,217.2279195,-15.4055211,221.3243293,15.4645564,307.5842667,0.0940732,307.584281,0.0175237,42.3850179,1.3499726,33.0000008,-106.9967017,9.7858032,0.0237542,0,0.0060863,0.0000452,24895.0250818,3342,16.4541965,0.10602,204.7506708,155.996664,3.0958856,0.6790441,33064327.4126378,0,143.5926946,0.3345108,0.3345114,0.1869946,0.041898,0.1056183,0.0042618,0.0131604,-0.0001879,0,0,0,0,0.0001121,0.0272776,15.748,194.778355,77.4667455,0.0280611,5.9999186,-5.8694862,682.7786769,327.7419914,0.01,1.3535801
8.01,1824.8616868,217.0738319,-15.4119623,221.1705852,15.4642568,308.0080506,0.0943186,308.008065,0.0175452,42.371916,1.2706903,33.0000008,-106.9966972,9.7857965,0.00244,0,-0.0061011,0.0004957,24895.0250818,3342,16.4541965,0.10602,204.7920287,155.996664,3.0985119,0.6785692,33034316.0301155,0,143.3211583,0.3344386,0.3344386,0.1870322,0.0418373,0.1055691,0.0004374,0.0011943,-0.000309,0,0,0,0,-0.0001128,0.0272588,15.748,194.778355,77.4447388,0.0282002,5.9621261,-5.883601,682.5899962,327.7334378,0.01,1.3545989
8.02,1827.0316544,216.9196803,-15.4182918,221.0169306,15.4643323,308.4317075,0.0945641,308.431722,0.0175667,42.3596024,1.192415,33.0000008,-106.9966926,9.7857898,0.0283691,0,-0.0060698,0.0000489,24895.0250818,3342,16.4541965,0.10602,204.7310232,155.996664,3.094638,0.6780945,33004332.7288627,0,143.0508334,0.3343666,0.3343674,0.1870699,0.0417768,0.1055199,0.00509,0.0161196,0.000449,0,0,0,0,-0.0001118,0.0272401,15.748,194.778355,77.4227663,0.0283712,5.9243336,-5.8977058,682.4014494,327.7248903,0.01,1.3554411
8.03,1829.2000802,216.7654667,-15.4243374,220.8633651,15.4646504,308.8552451,0.0948099,308.8552596,0.0175882,42.3480637,1.115898,33.0000008,-106.9966881,9.7857832,0.0537514,0,-0.0059196,0.0000259,24895.0250818,3342,16.4541965,0.10602,204.6713263,155.996664,3.0908472,0.6776202,32974377.3123892,0,142.7816799,0.3342948,0.3342978,0.1871075,0.0417165,0.1054709,0.0096532,0.0301411,0.0001915,0,0,0,0,-0.0001065,0.0272213,15.748,194.778355,77.4011653,0.0285464,5.8865411,-5.9118005,682.2130365,327.7163489,0.01,1.3562075
8.04,1831.3669636,216.6111949,-15.4298739,220.7098883,15.4650251,309.2786711,0.0950559,309.2786857,0.0176097,42.3372772,1.0421108,33.0000008,-106.9966835,9.7857765,0.0782469,0,-0.0056814,0.0000176,24895.0250818,3342,16.4541965,0.10602,204.6136761,155.996664,3.0871864,0.6771461,32944449.597827,0,142.5136291,0.3342233,0.3342296,0.1871451,0.0416563,0.1054219,0.0140652,0.0439698,0.0004773,0,0,0,0,-0.0000982,0.0272026,15.748,194.778355,77.3802636,0.0287098,5.8487486,-5.9258853,682.0247577,327.7078135,0.01,1.3569877
8.05,1833.5323039,216.4568713,-15.434688,220.5565005,15.4652606,309.7019929,0.0953022,309.7020076,0.0176312,42.3272111,0.9719526,33.0000008,-106.996679,9.7857698,0.1015468,0,-0.005353,0.0000123,24895.0250818,3342,16.4541965,0.10602,204.5587085,155.996664,3.083696,0.6766723,32914549.42057,0,142.2465886,0.334152,0.3341626,0.1871827,0.0415963,0.1053729,0.0182693,0.0566553,0.0000246,0,0,0,0,-0.0000873,0.0271839,15.748,194.778355,77.36038,0.0288514,5.8109561,-5.93996,681.836613,327.6992843,0.01,1.3577316
8.06,1835.6961012,216.3026027,-15.418903,220.403208,15.4513445,310.1252159,0.0955487,310.1252306,0.0176527,42.3173507,1.0007382,33.0000008,-106.9966745,9.7857632,0.0920636,0,-0.0050043,0.0000115,24895.0250818,3342,16.4541965,0.10602,204.575167,155.996664,3.0847411,0.6762816,32888703.0418958,0,142.0179612,0.3340943,0.3341031,0.1872148,0.0415469,0.1053326,0.016556,0.0514373,0.0004805,0,0,0,0,-0.0000764,0.0271652,15.748,194.778355,77.3417472,0.0289741,5.8980486,-5.9540247,681.6486023,327.6907611,0.01,1.3585782
8.07,1837.8583565,216.1484958,-15.4023767,220.2500174,15.4369649,310.5483387,0.0957955,310.5483535,0.0176742,42.3071852,1.0328015,33.0000008,-106.9966699,9.7857565,0.0814103,0,-0.0046933,0.0000091,24895.0250818,3342,16.4541965,0.10602,204.5941693,155.996664,3.0859478,0.6758913,32862888.3953818,0,141.7898646,0.3340368,0.3340437,0.1872468,0.0414977,0.1052923,0.0146332,0.0447574,-0.0002888,0,0,0,0,-0.0000673,0.0271465,15.748,194.778355,77.3243034,0.0290821,5.985141,-5.9680793,681.4607257,327.6822439,0.01,1.3594033
8.08,1840.0190716,215.9945574,-15.3852356,220.0969296,15.4222312,310.9713583,0.0960426,310.9713731,0.0176956,42.296685,1.0675866,33.0000008,-106.9966654,9.7857499,0.0697708,0,-0.0044202,0.0000063,24895.0250818,3342,16.4541965,0.10602,204.6153256,155.996664,3.0872912,0.6755014,32837105.4077398,0,141.5623409,0.3339795,0.3339846,0.1872788,0.0414486,0.1052521,0.0125345,0.0382655,0.0003192,0,0,0,0,-0.0000598,0.0271278,15.748,194.778355,77.3079103,0.0291836,6.0722335,-5.982124,681.2729828,327.6737329,0.01,1.3602694
8.09,1842.1782482,215.8407931,-15.3675782,219.9439451,15.4072301,311.3942711,0.0962899,311.394286,0.0177171,42.2858251,1.1046634,33.0000008,-106.9966609,9.7857433,0.0572867,0,-0.0041967,0.0000047,24895.0250818,3342,16.4541965,0.10602,204.6383293,155.996664,3.0887519,0.675112,32811353.9987099,0,141.3354252,0.3339224,0.3339258,0.1873107,0.0413997,0.105212,0.0102861,0.0322416,0.0003445,0,0,0,0,-0.0000539,0.0271091,15.748,194.778355,77.2924171,0.0292674,6.1593259,-5.9961586,681.0853736,327.6652279,0.01,1.3609926
8.1,1844.3358881,215.6872074,-15.3495305,219.7910644,15.3920641,311.8170734,0.0965375,311.8170883,0.0177386,42.2745854,1.143481,33.0000008,-106.9966563,9.7857366,0.044143,0,-0.0040136,0.0000033,24895.0250818,3342,16.4541965,0.10602,204.6628023,155.996664,3.090306,0.6747229,32785634.0780357,0,141.10915,0.3338655,0.3338675,0.1873427,0.0413509,0.1051719,0.0079215,0.0241058,0.0003583,0,0,0,0,-0.0000494,0.0270904,15.748,194.778355,77.2776632,0.0293509,6.2464184,-6.0101833,680.897898,327.6567289,0.01,1.3616814
8.11,1846.4919926,215.5336771,-15.3564248,219.6382804,15.3931545,312.2397634,0.0967854,312.2397784,0.0177601,42.263557,1.0627433,33.0000008,-106.9966518,9.78573,0.0709948,0,-0.0038057,0.0000039,24895.0250818,3342,16.4541965,0.10602,204.5998411,155.996664,3.0863079,0.6742262,32754699.1992648,0,140.8328993,0.3337914,0.3337966,0.1873819,0.0412887,0.1051208,0.0127528,0.0389201,0.0004038,0,0,0,0,-0.0000445,0.0270718,15.748,194.778355,77.2635648,0.0294371,6.1723431,-6.024198,680.7105558,327.648236,0.01,1.3623976
8.12,1848.6465614,215.3800808,-15.3626818,219.4855858,15.3942393,312.662347,0.0970336,312.6623621,0.0177815,42.2533214,0.9851956,33.0000008,-106.9966473,9.7857234,0.0967916,0,-0.0035092,0.0000052,24895.0250818,3342,16.4541965,0.10602,204.5392853,155.996664,3.0824626,0.6737299,32723794.1999372,0,140.5578237,0.3337175,0.3337272,0.1874211,0.0412267,0.1050697,0.0174035,0.0538066,0.000494,0,0,0,0,-0.0000379,0.0270531,15.748,194.778355,77.2503758,0.0295288,6.0982677,-6.0382026,680.523347,327.6397492,0.01,1.3631619
8.13,1850.799594,215.2264261,-15.368063,219.3329811,15.3950902,313.0848322,0.0972821,313.0848473,0.017803,42.243841,0.9118338,33.0000008,-106.9966427,9.7857168,0.1211876,0,-0.0031173,0.0000049,24895.0250818,3342,16.4541965,0.10602,204.4818667,155.996664,3.0788165,0.6732339,32692918.8975349,0,140.2838078,0.3336439,0.3336591,0.1874603,0.0411648,0.1050188,0.0218097,0.0666996,-0.0003796,0,0,0,0,-0.0000299,0.0270345,15.748,194.778355,77.2384254,0.0296108,6.0241924,-6.0521974,680.3362717,327.6312684,0.01,1.3640735
8.14,1852.9510898,215.0727229,-15.3723421,219.1804672,15.3954714,313.5072261,0.0975309,313.5072412,0.0178245,42.2350693,0.8435865,33.0000008,-106.9966382,9.7857102,0.14386,0,-0.0026514,0.0000016,24895.0250818,3342,16.4541965,0.10602,204.4282587,155.996664,3.0754124,0.6727382,32662073.133808,0,140.0107159,0.3335706,0.3335919,0.1874995,0.0411032,0.1049678,0.0259116,0.0793211,0.0004826,0,0,0,0,-0.0000217,0.0270159,15.748,194.778355,77.2280171,0.0296836,5.9501171,-6.0661821,680.1493299,327.6227937,0.01,1.3649123
8.15,1855.1010483,214.9189832,-15.3753444,219.0280456,15.3951749,313.9295356,0.0977799,313.9295508,0.017846,42.2269516,0.7811495,33.0000008,-106.9966337,9.7857036,0.1645657,0,-0.0021034,0.0000051,24895.0250818,3342,16.4541965,0.10602,204.3789601,155.996664,3.072282,0.6722429,32631256.7847021,0,139.7384072,0.3334974,0.3335254,0.1875387,0.0410418,0.104917,0.0296635,0.0915785,0.0003935,0,0,0,0,-0.0000137,0.0269973,15.748,194.778355,77.2194393,0.0297336,5.8760418,-6.0801568,679.9625217,327.614325,0.01,1.3656127
8.16,1857.2494696,214.7652843,-15.3641932,218.8757224,15.3842487,314.3517659,0.0980293,314.3517812,0.0178675,42.2191248,0.7852883,33.0000008,-106.9966291,9.785697,0.1629067,0,-0.0015219,0.0000019,24895.0250818,3342,16.4541965,0.10602,204.3780951,155.996664,3.072227,0.671801,32603050.9460191,0,139.489353,0.333433,0.3334604,0.1875743,0.0409871,0.1048717,0.0293608,0.0899988,0.0000688,0,0,0,0,-0.0000072,0.0269788,15.748,194.778355,77.2129138,0.0297832,5.8817706,-6.0941216,679.775847,327.6058623,0.01,1.3664406
8.17,1859.3963544,214.6117039,-15.351686,218.7235037,15.3722756,314.7739177,0.098279,314.773933,0.0178889,42.2112264,0.7953585,33.0000008,-106.9966246,9.7856904,0.159174,0,-0.0009551,0.0000009,24895.0250818,3342,16.4541965,0.10602,204.3816768,155.996664,3.0724545,0.6713594,32574871.6491804,0,139.2405499,0.3333688,0.3333949,0.1876098,0.0409325,0.1048264,0.028682,0.0879493,0.0002571,0,0,0,0,-0.0000028,0.0269602,15.748,194.778355,77.2084582,0.0298324,5.8874994,-6.1080763,679.5893059,327.5974058,0.01,1.3671432
8.18,1861.5417041,214.458255,-15.3378876,218.5713914,15.359318,315.1959899,0.098529,315.1960053,0.0179104,42.2031988,0.8110824,33.0000008,-106.9966201,9.7856838,0.1534518,0,-0.0004062,0.0000043,24895.0250818,3342,16.4541965,0.10602,204.3895284,155.996664,3.072953,0.6709181,32546718.9075577,0,138.9920294,0.3333047,0.333329,0.1876454,0.0408781,0.1047812,0.027643,0.0853608,0.0004165,0,0,0,0,-0.0000005,0.0269417,15.748,194.778355,77.2060191,0.0298699,5.8932282,-6.1220211,679.4028981,327.5889552,0.01,1.3678486
8.19,1863.68552,214.3049503,-15.3228672,218.419387,15.3454477,315.6179809,0.0987792,315.6179964,0.0179319,42.1949868,0.8321708,33.0000008,-106.9966156,9.7856772,0.1458286,0,0.0001232,0.0000016,24895.0250818,3342,16.4541965,0.10602,204.4014661,155.996664,3.0737111,0.6704771,32518592.7260214,0,138.7438314,0.3332408,0.3332628,0.1876809,0.0408238,0.1047361,0.0262602,0.0803693,-0.000102,0,0,0,0,0,0.0269232,15.748,194.778355,77.2055215,0.0299003,5.898957,-6.1359559,679.2166236,327.5805107,0.01,1.3686174
