# Time (s),Vertical acceleration (m/s²),Lateral acceleration (m/s²),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Air temperature (°C),Air pressure (mbar)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
15.81,-11.14113,0.4578699,0,0,0,0,592.6668
15.82,-11.10445,0.4459064,0,0,0,0,592.7064
15.83,-11.07091,0.4349857,0,0,0,0,592.548
15.84,-11.04041,0.4250747,0,0,0,0,592.482
15.85,-11.01242,0.4159968,0,0,0,0,592.3764
15.86,-10.98695,0.4077594,0,0,0,0,592.2708
15.87,-10.96352,0.4002007,0,0,0,0,592.284
15.88,-10.94221,0.3933481,0,0,0,0,592.1916
15.89,-10.92255,0.3870474,0,0,0,0,592.0464
15.9,-10.90455,0.3813022,0,0,0,0,592.086
15.91,-10.94703,0.3962848,0,0,0,0,591.954
15.92,-10.99323,0.412577,0,0,0,0,591.9144
15.93,-11.03476,0.4272977,0,0,0,0,591.822
15.94,-11.07205,0.4405942,0,0,0,0,591.69
15.95,-11.10553,0.4526053,0,0,0,0,591.7296
15.96,-11.13539,0.4633939,0,0,0,0,591.624
15.97,-11.16212,0.4731301,0,0,0,0,591.558
15.98,-11.18608,0.4819259,0,0,0,0,591.5184
15.99,-11.20727,0.4897848,0,0,0,0,591.3864
16,-11.22626,0.4968995,0,0,0,0,591.3468
16.01,-11.24294,0.5032293,0,0,0,0,591.3204
16.02,-11.2578,0.5089419,0,0,0,0,591.2412
16.03,-11.27084,0.5140346,0,0,0,0,591.1224
16.04,-11.28228,0.5185807,0,0,0,0,591.0696
16.05,-11.29233,0.5226558,0,0,0,0,591.0564
16.06,-11.30103,0.5262677,0,0,0,0,590.9772
16.07,-11.30851,0.5294597,0,0,0,0,590.9376
16.08,-11.31494,0.5322956,0,0,0,0,590.8848
16.09,-11.32043,0.5348063,0,0,0,0,590.7264
16.1,-11.32504,0.5370163,0,0,0,0,590.568
16.11,-11.2945,0.5269104,0,0,0,0,590.5944
16.12,-11.25897,0.5150275,0,0,0,0,590.5416
16.13,-11.22654,0.5042084,0,0,0,0,590.502
16.14,-11.19676,0.4942994,0,0,0,0,590.436
16.15,-11.16962,0.4852973,0,0,0,0,590.37
16.16,-11.14465,0.4770391,0,0,0,0,590.2908
16.17,-11.12188,0.4695399,0,0,0,0,590.172
16.18,-11.10084,0.462632,0,0,0,0,590.1324
16.19,-11.08159,0.4563472,0,0,0,0,590.0796
16.2,-11.06389,0.4505929,0,0,0,0,590.0136
16.21,-11.07542,0.4551884,0,0,0,0,589.9608
16.22,-11.09301,0.4619476,0,0,0,0,589.8948
16.23,-11.10866,0.4680307,0,0,0,0,589.8288
16.24,-11.12243,0.4734588,0,0,0,0,589.7628
16.25,-11.13466,0.4783497,0,0,0,0,589.6836
16.26,-11.14532,0.4826958,0,0,0,0,589.6044
16.27,-11.15465,0.4865721,0,0,0,0,589.4856
16.28,-11.1628,0.4900399,0,0,0,0,589.5252
16.29,-11.16986,0.4931248,0,0,0,0,589.4592
16.3,-11.17583,0.4958268,0,0,0,0,589.38
16.31,-11.1296,0.4798167,0,0,0,0,589.2744
16.32,-11.08023,0.4626424,0,0,0,0,589.248
16.33,-11.03526,0.4470128,0,0,0,0,589.1952
16.34,-10.99429,0.432785,0,0,0,0,589.1028
16.35,-10.95695,0.4198352,0,0,0,0,588.9576
16.36,-10.92295,0.4080563,0,0,0,0,588.984
16.37,-10.89199,0.3973494,0,0,0,0,588.8388
16.38,-10.8636,0.3875464,0,0,0,0,588.786
16.39,-10.83779,0.3786533,0,0,0,0,588.7464
16.4,-10.81413,0.3705207,0,0,0,0,588.6672
16.41,-10.84785,0.38318,0,0,0,0,588.6276
16.42,-10.88518,0.3971782,0,0,0,0,588.522
16.43,-10.91869,0.409825,0,0,0,0,588.522
16.44,-10.9487,0.421221,0,0,0,0,588.456
16.45,-10.97552,0.431486,0,0,0,0,588.324
16.46,-10.99954,0.4407538,0,0,0,0,588.3108
16.47,-11.02099,0.4491017,0,0,0,0,588.2712
16.48,-11.04002,0.4565862,0,0,0,0,588.2052
16.49,-11.05702,0.4633426,0,0,0,0,588.192
16.5,-11.07199,0.4693712,0,0,0,0,588.06
16.51,-11.02351,0.4521344,0,0,0,0,588.0864
16.52,-10.97251,0.4339289,0,0,0,0,587.9148
16.53,-10.92608,0.4173618,0,0,0,0,587.862
16.54,-10.88383,0.402294,0,0,0,0,587.6772
16.55,-10.84535,0.3885798,0,0,0,0,587.796
16.56,-10.81027,0.3760913,0,0,0,0,587.6376
16.57,-10.77833,0.3647315,0,0,0,0,587.5848
16.58,-10.74927,0.3544122,0,0,0,0,587.532
16.59,-10.72272,0.3449983,0,0,0,0,587.4792
16.6,-10.6985,0.336423,0,0,0,0,587.2812
16.61,-10.73473,0.3502774,0,0,0,0,587.3736
16.62,-10.77402,0.3653013,0,0,0,0,587.2416
16.63,-10.8093,0.3788691,0,0,0,0,587.2152
16.64,-10.84096,0.3911172,0,0,0,0,587.1228
16.65,-10.86934,0.4021741,0,0,0,0,587.0304
16.66,-10.89478,0.4121598,0,0,0,0,586.9512
16.67,-10.91745,0.4211318,0,0,0,0,586.8984
16.68,-10.93769,0.4292134,0,0,0,0,586.8324
16.69,-10.95576,0.4365043,0,0,0,0,586.74
16.7,-10.97173,0.4430226,0,0,0,0,586.7004
16.71,-10.98777,0.4495846,0,0,0,0,586.74
16.72,-11.00189,0.4554415,0,0,0,0,586.6344
16.73,-11.01442,0.4607101,0,0,0,0,586.542
16.74,-11.02544,0.4654239,0,0,0,0,586.4628
16.75,-11.03505,0.4696173,0,0,0,0,586.4496
16.76,-11.04349,0.4733763,0,0,0,0,586.3572
16.77,-11.0508,0.4767201,0,0,0,0,586.344
16.78,-11.05704,0.4796648,0,0,0,0,586.344
16.79,-11.06239,0.4822809,0,0,0,0,586.1988
16.8,-11.06694,0.484597,0,0,0,0,586.1196
16.81,-11.07075,0.486639,0,0,0,0,586.0932
16.82,-11.07382,0.4884005,0,0,0,0,586.0404
16.83,-11.07627,0.4899329,0,0,0,0,585.9216
16.84,-11.07817,0.4912602,0,0,0,0,585.9084
16.85,-11.07957,0.4924006,0,0,0,0,585.8292
16.86,-11.08053,0.4933709,0,0,0,0,585.8028
16.87,-11.08107,0.4941863,0,0,0,0,585.6576
16.88,-11.08124,0.4948607,0,0,0,0,585.7236
16.89,-11.08106,0.4954055,0,0,0,0,585.6048
16.9,-11.08055,0.4958194,0,0,0,0,585.5916
16.91,-11.03026,0.4770699,0,0,0,0,585.4596
16.92,-10.97828,0.4576204,0,0,0,0,585.3672
16.93,-10.93104,0.4399503,0,0,0,0,585.354
16.94,-10.88805,0.4238811,0,0,0,0,585.2616
16.95,-10.8489,0.4092573,0,0,0,0,585.156
16.96,-10.81322,0.3959439,0,0,0,0,585.1428
16.97,-10.78071,0.3838238,0,0,0,0,585.0768
16.98,-10.75108,0.3727957,0,0,0,0,585.0636
16.99,-10.72411,0.3627719,0,0,0,0,584.958
17,-10.69944,0.3536185,0,0,0,0,584.8788
17.01,-10.72515,0.364087,0,0,0,0,584.8788
17.02,-10.75417,0.3758748,0,0,0,0,584.7864
17.03,-10.78013,0.3864979,0,0,0,0,584.7732
17.04,-10.80337,0.3960818,0,0,0,0,584.694
17.05,-10.82417,0.4047341,0,0,0,0,584.6148
17.06,-10.84268,0.4125085,0,0,0,0,584.5356
17.07,-10.85915,0.4195004,0,0,0,0,584.5488
17.08,-10.8738,0.4257955,0,0,0,0,584.4168
17.09,-10.88673,0.431428,0,0,0,0,584.3904
17.1,-10.89815,0.4364831,0,0,0,0,584.3112
17.11,-10.90823,0.4410164,0,0,0,0,584.298
17.12,-10.91698,0.4450403,0,0,0,0,584.2056
17.13,-10.92466,0.4486476,0,0,0,0,584.0868
17.14,-10.93132,0.4518639,0,0,0,0,584.1
17.15,-10.93699,0.4546897,0,0,0,0,584.0604
17.16,-10.94184,0.4572005,0,0,0,0,583.8624
17.17,-10.94595,0.4594232,0,0,0,0,583.9284
17.18,-10.94938,0.4613828,0,0,0,0,583.9152
17.19,-10.95214,0.4630781,0,0,0,0,583.7832
17.2,-10.95433,0.4645486,0,0,0,0,583.7568
17.21,-10.95601,0.4658224,0,0,0,0,583.638
17.22,-10.95724,0.4669167,0,0,0,0,583.6248
17.23,-10.95805,0.4678478,0,0,0,0,583.5852
17.24,-10.95849,0.4686301,0,0,0,0,583.5192
17.25,-10.95858,0.469277,0,0,0,0,583.4268
17.26,-10.95837,0.4698008,0,0,0,0,583.4136
17.27,-10.95783,0.4701987,0,0,0,0,583.3872
17.28,-10.95705,0.4704951,0,0,0,0,583.2816
17.29,-10.95603,0.4707003,0,0,0,0,583.2156
17.3,-10.95481,0.4708224,0,0,0,0,583.1232
17.31,-10.93322,0.4626893,0,0,0,0,583.1364
17.32,-10.90787,0.4530119,0,0,0,0,583.0044
17.33,-10.88459,0.4441475,0,0,0,0,583.0176
17.34,-10.86332,0.4360823,0,0,0,0,583.0308
17.35,-10.84379,0.4286997,0,0,0,0,582.8196
17.36,-10.8259,0.421967,0,0,0,0,582.7404
17.37,-10.80941,0.4157913,0,0,0,0,582.714
17.38,-10.79432,0.41017,0,0,0,0,582.648
17.39,-10.78033,0.4049844,0,0,0,0,582.7008
17.4,-10.76746,0.4002469,0,0,0,0,582.6084
17.41,-10.77521,0.4039628,0,0,0,0,582.5688
17.42,-10.7874,0.4095115,0,0,0,0,582.4896
17.43,-10.79811,0.4144674,0,0,0,0,582.4104
17.44,-10.8076,0.418933,0,0,0,0,582.3444
17.45,-10.81581,0.4228835,0,0,0,0,582.3048
17.46,-10.82301,0.426424,0,0,0,0,582.2916
17.47,-10.82928,0.429591,0,0,0,0,582.1728
17.48,-10.8346,0.4323742,0,0,0,0,582.1596
17.49,-10.83914,0.4348417,0,0,0,0,582.0276
17.5,-10.84299,0.4370274,0,0,0,0,582.054
17.51,-10.8462,0.4389555,0,0,0,0,581.9748
17.52,-10.84881,0.4406348,0,0,0,0,581.8956
17.53,-10.85085,0.442084,0,0,0,0,581.856
17.54,-10.85243,0.4433408,0,0,0,0,581.7768
17.55,-10.85358,0.4444247,0,0,0,0,581.6712
17.56,-10.85434,0.4453484,0,0,0,0,581.7636
17.57,-10.85475,0.4461265,0,0,0,0,581.658
17.58,-10.85484,0.4467719,0,0,0,0,581.6448
17.59,-10.85463,0.4472967,0,0,0,0,581.526
17.6,-10.85414,0.4477027,0,0,0,0,581.5524
17.61,-10.85111,0.4470376,0,0,0,0,581.46
17.62,-10.84809,0.4463732,0,0,0,0,581.3544
17.63,-10.84485,0.4456193,0,0,0,0,581.328
17.64,-10.84025,0.4442828,0,0,0,0,581.1828
17.65,-10.83579,0.4430038,0,0,0,0,581.2224
17.66,-10.83148,0.441784,0,0,0,0,581.1168
17.67,-10.8273,0.4406178,0,0,0,0,581.0376
17.68,-10.82324,0.4395003,0,0,0,0,581.0772
17.69,-10.8193,0.4384271,0,0,0,0,580.9716
17.7,-10.81545,0.4373941,0,0,0,0,581.0112
17.71,-10.8125,0.436742,0,0,0,0,580.8396
17.72,-10.81079,0.4366178,0,0,0,0,580.8132
17.73,-10.81076,0.4372117,0,0,0,0,580.8
17.74,-10.81045,0.4376904,0,0,0,0,580.8264
17.75,-10.80986,0.4380521,0,0,0,0,580.6944
17.76,-10.80906,0.4383182,0,0,0,0,580.5756
17.77,-10.80805,0.4384989,0,0,0,0,580.602
17.78,-10.80686,0.438602,0,0,0,0,580.5492
17.79,-10.8055,0.4386346,0,0,0,0,580.4832
17.8,-10.804,0.4386032,0,0,0,0,580.4436
17.81,-10.75928,0.4198256,0,0,0,0,580.2852
17.82,-10.71374,0.400638,0,0,0,0,580.2324
17.83,-10.67241,0.3832274,0,0,0,0,580.2324
17.84,-10.63474,0.3673648,0,0,0,0,580.14
17.85,-10.60051,0.3529525,0,0,0,0,580.1136
17.86,-10.56936,0.3398483,0,0,0,0,580.1004
17.87,-10.54101,0.327929,0,0,0,0,580.074
17.88,-10.51519,0.3170878,0,0,0,0,579.9552
17.89,-10.49169,0.3072325,0,0,0,0,579.8496
17.9,-10.47021,0.2982363,0,0,0,0,579.9552
17.91,-10.49253,0.3084846,0,0,0,0,579.81
17.92,-10.51719,0.3197902,0,0,0,0,579.81
17.93,-10.53928,0.329998,0,0,0,0,579.6912
17.94,-10.55899,0.3391834,0,0,0,0,579.7176
17.95,-10.5766,0.3474663,0,0,0,0,579.5988
17.96,-10.59233,0.3549405,0,0,0,0,579.5064
17.97,-10.6063,0.3616578,0,0,0,0,579.5328
17.98,-10.61869,0.3676874,0,0,0,0,579.414
17.99,-10.62969,0.373117,0,0,0,0,579.414
18,-10.63935,0.3779667,0,0,0,0,579.3084
18.01,-10.64787,0.3823194,0,0,0,0,579.2688
18.02,-10.65533,0.3862154,0,0,0,0,579.2688
18.03,-10.66179,0.3896727,0,0,0,0,579.282
18.04,-10.66743,0.3927714,0,0,0,0,579.216
18.05,-10.67229,0.3955283,0,0,0,0,579.1236
18.06,-10.67638,0.397949,0,0,0,0,579.0312
18.07,-10.67985,0.4000962,0,0,0,0,578.9916
18.08,-10.68275,0.4019934,0,0,0,0,578.9388
18.09,-10.68513,0.4036624,0,0,0,0,578.886
18.1,-10.68699,0.4051005,0,0,0,0,578.7936
18.11,-10.68841,0.4063453,0,0,0,0,578.82
18.12,-10.68945,0.4074193,0,0,0,0,578.7672
18.13,-10.69014,0.4083377,0,0,0,0,578.7012
18.14,-10.69051,0.4091145,0,0,0,0,578.6616
18.15,-10.69059,0.4097624,0,0,0,0,578.6352
18.16,-10.69041,0.4102928,0,0,0,0,578.6484
18.17,-10.69,0.4107165,0,0,0,0,578.5164
18.18,-10.68934,0.4110304,0,0,0,0,578.4768
18.19,-10.68848,0.411257,0,0,0,0,578.3844
18.2,-10.68746,0.4114045,0,0,0,0,578.3052
18.21,-10.64804,0.3938964,0,0,0,0,578.2392
18.22,-10.60791,0.376012,0,0,0,0,578.2128
18.23,-10.57144,0.3597594,0,0,0,0,578.1336
18.24,-10.53824,0.3449691,0,0,0,0,578.0676
18.25,-10.50805,0.3315282,0,0,0,0,578.0016
18.26,-10.48058,0.3193049,0,0,0,0,578.0148
18.27,-10.45557,0.3081849,0,0,0,0,577.9884
18.28,-10.4328,0.2980689,0,0,0,0,577.8828
18.29,-10.41206,0.2888715,0,0,0,0,577.8828
18.3,-10.39312,0.2804871,0,0,0,0,577.9092
18.31,-10.41296,0.2901773,0,0,0,0,577.8432
18.32,-10.43484,0.3008536,0,0,0,0,577.8168
18.33,-10.45442,0.3104838,0,0,0,0,577.6584
18.34,-10.4719,0.3191578,0,0,0,0,577.6584
18.35,-10.4875,0.3269787,0,0,0,0,577.5396
18.36,-10.50143,0.3340347,0,0,0,0,577.5792
18.37,-10.51377,0.3403696,0,0,0,0,577.4736
18.38,-10.52472,0.3460604,0,0,0,0,577.4868
18.39,-10.53441,0.3511793,0,0,0,0,577.4076
18.4,-10.54293,0.3557548,0,0,0,0,577.434
18.41,-10.55041,0.3598564,0,0,0,0,577.3416
18.42,-10.55696,0.36353,0,0,0,0,577.2228
18.43,-10.56262,0.366786,0,0,0,0,577.1964
18.44,-10.56753,0.3697002,0,0,0,0,577.1172
18.45,-10.57175,0.3722939,0,0,0,0,577.0908
18.46,-10.57529,0.3745675,0,0,0,0,577.104
18.47,-10.57827,0.3765828,0,0,0,0,577.0512
18.48,-10.58074,0.3783619,0,0,0,0,577.0512
18.49,-10.58276,0.3799255,0,0,0,0,576.906
18.5,-10.58431,0.3812724,0,0,0,0,576.906
18.51,-10.58547,0.3824353,0,0,0,0,576.906
18.52,-10.58629,0.3834369,0,0,0,0,576.8004
18.53,-10.5868,0.3842915,0,0,0,0,576.774
18.54,-10.58703,0.385014,0,0,0,0,576.774
18.55,-10.58701,0.3856164,0,0,0,0,576.6552
18.56,-10.58675,0.3861079,0,0,0,0,576.51
18.57,-10.58628,0.3864986,0,0,0,0,576.4968
18.58,-10.5856,0.3867862,0,0,0,0,576.4968
18.59,-10.58475,0.3869907,0,0,0,0,576.5496
18.6,-10.58374,0.3871206,0,0,0,0,576.4704
18.61,-10.5826,0.3871825,0,0,0,0,576.3648
18.62,-10.58132,0.3871826,0,0,0,0,576.312
18.63,-10.57993,0.3871268,0,0,0,0,576.2196
18.64,-10.57844,0.3870201,0,0,0,0,576.312
18.65,-10.57686,0.3868672,0,0,0,0,576.2592
18.66,-10.57519,0.3866724,0,0,0,0,576.1668
18.67,-10.57344,0.3864395,0,0,0,0,576.0744
18.68,-10.57163,0.3861722,0,0,0,0,576.0216
18.69,-10.56976,0.3858735,0,0,0,0,576.048
18.7,-10.56783,0.3855465,0,0,0,0,575.9556
18.71,-10.56585,0.3851938,0,0,0,0,575.8632
18.72,-10.56382,0.3848178,0,0,0,0,575.8632
18.73,-10.56176,0.3844207,0,0,0,0,575.784
18.74,-10.55966,0.3840045,0,0,0,0,575.784
18.75,-10.55753,0.383571,0,0,0,0,575.7444
18.76,-10.55537,0.3831218,0,0,0,0,575.6652
18.77,-10.55318,0.3826585,0,0,0,0,575.6256
18.78,-10.55097,0.3821823,0,0,0,0,575.5728
18.79,-10.54875,0.3816945,0,0,0,0,575.5728
18.8,-10.5465,0.3811963,0,0,0,0,575.4804
18.81,-10.54424,0.3806887,0,0,0,0,575.5332
18.82,-10.54196,0.3801725,0,0,0,0,575.454
18.83,-10.53968,0.3796487,0,0,0,0,575.322
18.84,-10.53738,0.3791179,0,0,0,0,575.3088
18.85,-10.53507,0.3785809,0,0,0,0,575.256
18.86,-10.53276,0.3780382,0,0,0,0,575.19
18.87,-10.53044,0.3774906,0,0,0,0,575.124
18.88,-10.52811,0.3769384,0,0,0,0,575.124
18.89,-10.52578,0.3763822,0,0,0,0,575.1108
18.9,-10.52345,0.3758223,0,0,0,0,575.0448
18.91,-10.52111,0.3752592,0,0,0,0,575.124
18.92,-10.51877,0.3746932,0,0,0,0,575.0052
18.93,-10.51643,0.3741247,0,0,0,0,574.9788
18.94,-10.51409,0.3735538,0,0,0,0,574.9128
18.95,-10.51175,0.372981,0,0,0,0,574.8336
18.96,-10.50941,0.3724064,0,0,0,0,574.8336
18.97,-10.50707,0.3718302,0,0,0,0,574.8468
18.98,-10.50473,0.3712526,0,0,0,0,574.7148
18.99,-10.5024,0.3706738,0,0,0,0,574.6356
19,-10.50006,0.3700941,0,0,0,0,574.6884
19.01,-10.48772,0.3642792,0,0,0,0,574.6092
19.02,-10.47307,0.3572352,0,0,0,0,574.5828
19.03,-10.45964,0.3508044,0,0,0,0,574.5432
19.04,-10.44728,0.3449136,0,0,0,0,574.5564
19.05,-10.43594,0.3395433,0,0,0,0,574.4112
19.06,-10.42548,0.334615,0,0,0,0,574.3848
19.07,-10.41585,0.330109,0,0,0,0,574.3716
19.08,-10.40697,0.3259873,0,0,0,0,574.3584
19.09,-10.39873,0.3221846,0,0,0,0,574.2264
19.1,-10.39111,0.3187063,0,0,0,0,574.134
19.11,-10.36517,0.305458,0,0,0,0,574.1736
19.12,-10.34153,0.293387,0,0,0,0,574.1076
19.13,-10.32002,0.2824153,0,0,0,0,574.134
19.14,-10.30044,0.2724387,0,0,0,0,574.002
19.15,-10.28262,0.2633669,0,0,0,0,573.9492
19.16,-10.26636,0.2551029,0,0,0,0,573.9756
19.17,-10.25151,0.2475686,0,0,0,0,573.87
19.18,-10.23799,0.2407208,0,0,0,0,573.8832
19.19,-10.22565,0.2344892,0,0,0,0,573.8436
19.2,-10.21434,0.2287893,0,0,0,0,573.9492
19.21,-10.23162,0.238567,0,0,0,0,573.804
19.22,-10.25018,0.2490718,0,0,0,0,573.7512
19.23,-10.26678,0.2585514,0,0,0,0,573.6324
19.24,-10.28162,0.2670997,0,0,0,0,573.54
19.25,-10.29485,0.274806,0,0,0,0,573.6324
19.26,-10.30664,0.2817538,0,0,0,0,573.6588
19.27,-10.31714,0.2880154,0,0,0,0,573.4344
19.28,-10.32639,0.2936192,0,0,0,0,573.4608
19.29,-10.33461,0.2986743,0,0,0,0,573.408
19.3,-10.34183,0.3031973,0,0,0,0,573.4212
19.31,-10.34819,0.3072604,0,0,0,0,573.3948
19.32,-10.35372,0.3108829,0,0,0,0,573.3288
19.33,-10.35858,0.3141408,0,0,0,0,573.2892
19.34,-10.36271,0.317016,0,0,0,0,573.21
19.35,-10.36629,0.3195864,0,0,0,0,573.21
19.36,-10.36934,0.3218793,0,0,0,0,573.1176
19.37,-10.37187,0.3238872,0,0,0,0,573.1308
19.38,-10.37397,0.3256607,0,0,0,0,573.012
19.39,-10.37568,0.3272248,0,0,0,0,573.012
19.4,-10.37704,0.3285977,0,0,0,0,572.9856
19.41,-10.37807,0.3297861,0,0,0,0,572.946
19.42,-10.37878,0.3308037,0,0,0,0,572.9196
19.43,-10.37923,0.3316782,0,0,0,0,572.88
19.44,-10.37944,0.3324224,0,0,0,0,572.814
19.45,-10.37944,0.3330479,0,0,0,0,572.8404
19.46,-10.37925,0.3335653,0,0,0,0,572.7216
19.47,-10.37888,0.3339844,0,0,0,0,572.7216
19.48,-10.37835,0.334314,0,0,0,0,572.5764
19.49,-10.37766,0.3345558,0,0,0,0,572.7084
19.5,-10.37683,0.3347205,0,0,0,0,572.6028
19.51,-10.37589,0.3348189,0,0,0,0,572.5632
19.52,-10.37485,0.3348571,0,0,0,0,572.55
19.53,-10.3737,0.3348406,0,0,0,0,572.4708
19.54,-10.37248,0.3347744,0,0,0,0,572.418
19.55,-10.37117,0.3346632,0,0,0,0,572.418
19.56,-10.36979,0.334511,0,0,0,0,572.3784
19.57,-10.36835,0.3343217,0,0,0,0,572.3388
19.58,-10.36686,0.3340987,0,0,0,0,572.2728
19.59,-10.36531,0.3338485,0,0,0,0,572.2068
19.6,-10.36373,0.3335708,0,0,0,0,572.22
19.61,-10.3621,0.333268,0,0,0,0,572.1276
19.62,-10.36043,0.3329424,0,0,0,0,572.1408
19.63,-10.35873,0.3325962,0,0,0,0,572.0748
19.64,-10.35701,0.3322313,0,0,0,0,572.022
19.65,-10.35525,0.3318496,0,0,0,0,572.022
19.66,-10.35347,0.3314525,0,0,0,0,571.956
19.67,-10.35167,0.3310415,0,0,0,0,571.89
19.68,-10.34985,0.330618,0,0,0,0,571.9296
19.69,-10.34802,0.3301832,0,0,0,0,571.824
19.7,-10.34617,0.3297382,0,0,0,0,571.824
19.71,-10.34431,0.329284,0,0,0,0,571.7184
19.72,-10.34244,0.3288214,0,0,0,0,571.7184
19.73,-10.34055,0.3283513,0,0,0,0,571.692
19.74,-10.33866,0.3278744,0,0,0,0,571.6788
19.75,-10.33677,0.3273915,0,0,0,0,571.6656
19.76,-10.33486,0.326903,0,0,0,0,571.5732
19.77,-10.33295,0.3264096,0,0,0,0,571.626
19.78,-10.33104,0.3259118,0,0,0,0,571.5468
19.79,-10.32913,0.3254101,0,0,0,0,571.4808
19.8,-10.32721,0.3249048,0,0,0,0,571.4412
19.81,-10.32529,0.3243963,0,0,0,0,571.494
19.82,-10.32336,0.323885,0,0,0,0,571.3488
19.83,-10.32144,0.3233712,0,0,0,0,571.4148
19.84,-10.31952,0.3228551,0,0,0,0,571.3488
19.85,-10.3176,0.3223371,0,0,0,0,571.2696
19.86,-10.31567,0.3218173,0,0,0,0,571.2564
19.87,-10.31375,0.321296,0,0,0,0,571.1244
19.88,-10.31183,0.3207734,0,0,0,0,571.1376
19.89,-10.30991,0.3202496,0,0,0,0,571.1112
19.9,-10.30799,0.3197248,0,0,0,0,571.1508
19.91,-10.30608,0.3191991,0,0,0,0,571.1244
19.92,-10.30417,0.3186727,0,0,0,0,571.0584
19.93,-10.30226,0.3181457,0,0,0,0,570.9528
19.94,-10.30035,0.3176181,0,0,0,0,570.9
19.95,-10.29844,0.3170902,0,0,0,0,570.9132
19.96,-10.29654,0.3165619,0,0,0,0,570.8736
19.97,-10.29464,0.3160335,0,0,0,0,570.8868
19.98,-10.29274,0.3155048,0,0,0,0,570.834
19.99,-10.29085,0.314976,0,0,0,0,570.768
20,-10.28896,0.3144472,0,0,0,0,570.768
20.01,-10.28707,0.3139184,0,0,0,0,570.6888
20.02,-10.28519,0.3133897,0,0,0,0,570.5964
20.03,-10.28331,0.3128611,0,0,0,0,570.6624
20.04,-10.28144,0.3123327,0,0,0,0,570.6624
20.05,-10.27957,0.3118044,0,0,0,0,570.6492
20.06,-10.2777,0.3112763,0,0,0,0,570.5304
20.07,-10.27583,0.3107485,0,0,0,0,570.6624
20.08,-10.27397,0.310221,0,0,0,0,570.3852
20.09,-10.27212,0.3096938,0,0,0,0,570.4248
20.1,-10.27026,0.309167,0,0,0,0,570.372
20.11,-10.24869,0.2958762,0,0,0,0,570.3852
20.12,-10.22687,0.2823698,0,0,0,0,570.2796
20.13,-10.20702,0.2700843,0,0,0,0,570.306
20.14,-10.18899,0.2589314,0,0,0,0,570.2268
20.15,-10.17257,0.2487814,0,0,0,0,570.2004
20.16,-10.15762,0.2395458,0,0,0,0,570.174
20.17,-10.14401,0.2311483,0,0,0,0,570.1608
20.18,-10.13161,0.2235125,0,0,0,0,570.108
20.19,-10.12028,0.2165455,0,0,0,0,570.0684
20.2,-10.10994,0.2102043,0,0,0,0,570.0684
20.21,-10.11947,0.2169719,0,0,0,0,570.0024
20.22,-10.13007,0.2244789,0,0,0,0,569.91
20.23,-10.13951,0.2312482,0,0,0,0,570.0024
20.24,-10.14789,0.2373461,0,0,0,0,569.8572
20.25,-10.1553,0.2428158,0,0,0,0,569.8836
20.26,-10.16185,0.2477427,0,0,0,0,569.8704
20.27,-10.16764,0.2521768,0,0,0,0,569.8572
20.28,-10.17268,0.2561331,0,0,0,0,569.6988
20.29,-10.17712,0.2597001,0,0,0,0,569.7384
20.3,-10.18094,0.2628652,0,0,0,0,569.6856
20.31,-10.18426,0.2657079,0,0,0,0,569.778
20.32,-10.1871,0.2682345,0,0,0,0,569.6592
20.33,-10.1895,0.2704759,0,0,0,0,569.6856
20.34,-10.19153,0.2724743,0,0,0,0,569.58
20.35,-10.19319,0.2742367,0,0,0,0,569.5536
20.36,-10.19453,0.2757806,0,0,0,0,569.5536
20.37,-10.19559,0.277141,0,0,0,0,569.5536
20.38,-10.1964,0.2783339,0,0,0,0,569.4744
20.39,-10.19697,0.2793737,0,0,0,0,569.4612
20.4,-10.19731,0.2802555,0,0,0,0,569.4612
20.41,-10.17992,0.2688703,0,0,0,0,569.3688
20.42,-10.16212,0.2571532,0,0,0,0,569.2896
20.43,-10.14596,0.2465138,0,0,0,0,569.316
20.44,-10.13123,0.236828,0,0,0,0,569.2236
20.45,-10.11782,0.2280168,0,0,0,0,569.2632
20.46,-10.10562,0.2200046,0,0,0,0,569.2632
20.47,-10.09449,0.2127185,0,0,0,0,569.2104
20.48,-10.08434,0.206075,0,0,0,0,569.1708
20.49,-10.07506,0.2000231,0,0,0,0,569.184
20.5,-10.06661,0.1945216,0,0,0,0,569.0652
20.51,-10.05888,0.1895095,0,0,0,0,569.0916
20.52,-10.05179,0.1849287,0,0,0,0,568.986
20.53,-10.04533,0.1807696,0,0,0,0,568.9992
20.54,-10.03938,0.1769546,0,0,0,0,568.9464
20.55,-10.03393,0.1734855,0,0,0,0,568.8936
20.56,-10.02893,0.170317,0,0,0,0,568.854
20.57,-10.02431,0.1674088,0,0,0,0,568.92
20.58,-10.02008,0.1647643,0,0,0,0,568.8804
20.59,-10.01617,0.1623444,0,0,0,0,568.7616
20.6,-10.01254,0.160111,0,0,0,0,568.788
20.61,-10.02537,0.1698128,0,0,0,0,568.7352
20.62,-10.03862,0.1798627,0,0,0,0,568.7748
20.63,-10.05047,0.1889484,0,0,0,0,568.6692
20.64,-10.06106,0.1971524,0,0,0,0,568.6428
