# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
1.54225,132.1340375,179.4311051,125.506166,181.1837667,127.0495956,14.0461914,0.0005417,14.0461914,0.0022098,25.1403232,19.743405,33,-106.9998494,9.7909948,0.8495365,0,-5.2028563,-0.0017366,26983.5801167,5430.5550349,18.244493,0.1085274,201.915885,163.2737735,2.453779,0.5448226,31119634.988288,3796.6196488,107.3633975,0.3138253,0.3145072,0.1919242,0.0288172,0.0930839,0.154988,0.3808822,0.000137,0,0,0,0,-0.0009431,0.0222509,15.748,194.778355,80.8671195,0.0030694,6.4414956,5.1191288,843.5221271,334.401092,0.01,0.5924254
1.55225,133.9346199,180.6854817,125.4683116,182.4532703,126.9831483,14.2985783,0.0005575,14.2985783,0.002234,25.3367826,19.5556319,33,-106.9998467,9.7909893,0.8635898,0,-4.5509405,-0.0015099,26965.2777693,5412.2526875,18.2299503,0.1085054,201.9109472,163.214899,2.457204,0.5485846,31329436.4877043,3793.9382713,108.9469085,0.314147,0.3148519,0.1916523,0.0290969,0.0933977,0.1576994,0.3879039,0.000449,0,0,0,0,-0.0007117,0.022407,15.748,194.778355,80.9158979,0.0031931,6.3528816,5.107425,843.3398797,334.3939995,0.01,0.5935919
1.56225,135.7477444,181.939512,125.4350045,183.7221345,126.9152863,14.5529195,0.0005736,14.5529195,0.0022583,25.5310926,19.3274295,33,-106.9998439,9.7909838,0.9000055,0,-3.864598,-0.0015063,26946.9754219,5393.9503402,18.2153889,0.1084834,201.8619323,163.1559445,2.4578351,0.5523942,31541853.6056504,3791.2568939,110.5792788,0.3144801,0.3152454,0.1913782,0.0293841,0.0937178,0.1646487,0.4050921,0.0001387,0,0,0,0,-0.0005062,0.0225629,15.748,194.778355,80.9580023,0.0033226,6.3599951,5.0956397,843.1563629,334.3868576,0.01,0.59486
1.57225,137.5734073,183.1931691,125.3943056,184.9903354,126.8453002,14.8091928,0.00059,14.8091928,0.0022828,25.7232771,19.1310819,33,-106.9998412,9.7909782,0.9288748,0.0000005,-3.1436723,-0.0025499,26928.8169292,5375.7918474,18.2009234,0.1084616,201.8287078,163.0973742,2.4594446,0.5562019,31754052.5684957,3788.5460689,112.2231775,0.3148207,0.3156358,0.1911055,0.0296753,0.0940399,0.1701895,0.4188943,0.0003338,0,0,0,0,-0.0003304,0.0227188,15.748,194.778355,80.9930701,0.003459,6.3671086,5.0837728,842.9715769,334.3796663,0.01,0.5961323
1.58225,139.4116003,184.4455196,125.25845,186.2569754,126.6845745,15.0673781,0.0006068,15.0673781,0.0023074,25.9135325,18.9552667,33,-106.9998384,9.7909726,0.9499407,0,-2.3903433,-0.0025687,26911.6654187,5358.640337,18.187243,0.108441,201.8116597,163.0419793,2.4618796,0.560005,31965880.8776968,3783.5383312,113.8768189,0.3151684,0.3160211,0.1908343,0.0299703,0.0943638,0.1742617,0.4295567,0.0000441,0,0,0,0,-0.0001884,0.0228744,15.748,194.778355,81.0207608,0.0036064,6.3742221,5.0718246,842.7855227,334.3724257,0.01,0.597282
1.59225,141.2623073,185.6959508,125.0634954,187.5214848,126.4698055,15.3274573,0.0006239,15.3274573,0.0023322,26.1021287,18.8078128,33,-106.9998356,9.7909669,0.9630223,0,-1.6116434,-0.0030575,26894.5139083,5341.4888265,18.1735462,0.1084204,201.8110549,162.9865138,2.4653633,0.5638018,32177243.6510528,3777.0876612,115.5389369,0.3155233,0.3164002,0.1905648,0.0302691,0.0946894,0.1768223,0.4362559,0.0003507,0,0,0,0,-0.0000845,0.0230298,15.748,194.778355,81.0407832,0.0037747,6.3813356,5.059795,842.5982019,334.3651358,0.01,0.5984764
1.60225,143.1255088,186.9444029,124.863939,188.7838535,126.2543862,15.5894157,0.0006414,15.5894158,0.0023573,26.28942,18.6860045,33,-106.9998328,9.7909612,0.972879,0,-0.8114468,-0.001703,26877.3623978,5324.337316,18.1598328,0.1083998,201.8174002,162.9309774,2.4692928,0.5676009,32388620.6035861,3770.6369912,117.2161331,0.3158861,0.3167816,0.1902963,0.0305724,0.0950174,0.1787728,0.4418266,0.0004132,0,0,0,0,-0.0000211,0.0231849,15.748,194.778355,81.0529058,0.0039489,6.4047721,5.0476842,842.4096165,334.3577966,0.01,0.5997756
1.61225,145.0011848,188.1908618,124.6638297,190.0440709,126.037916,15.8532407,0.0006592,15.8532407,0.0023825,26.4754304,18.5603294,33,-106.99983,9.7909555,0.9909413,0,0.0164789,-0.0024851,26860.2108873,5307.1858056,18.1461027,0.1083792,201.8080375,162.8753702,2.4722293,0.5714226,32601182.5718096,3764.1863212,118.925576,0.3162588,0.3171883,0.1900273,0.030882,0.0953495,0.1822944,0.4503334,0.0004116,0,0,0,0,0,0.0233398,15.748,194.778355,81.0568982,0.0041122,6.4844322,5.0354923,842.2197684,334.3504083,0.01,0.6010713
1.62225,146.8893153,189.4352855,124.4569997,191.3021268,125.8209423,16.1189202,0.0006775,16.1189202,0.0024081,26.6603892,18.4760587,33,-106.9998272,9.7909497,1.0002334,0,0.8676304,-0.0029875,26843.0593769,5290.0342951,18.1323561,0.1083587,201.8166066,162.8196919,2.476309,0.575238,32813276.8026873,3757.7356512,120.6429649,0.3166388,0.3175867,0.1897599,0.0311956,0.0956833,0.1841459,0.4559043,-0.000217,0,0,0,0,0.0000235,0.0234943,15.748,194.778355,81.0524926,0.0042604,6.5640923,5.0232194,842.0286598,334.342971,0.01,0.6022973
1.63225,148.7898795,190.6776055,124.2432179,192.5580126,125.603438,16.3864458,0.0006961,16.3864458,0.0024339,26.8447198,18.4349245,33,-106.9998243,9.7909439,1.0006577,0,1.7365613,-0.0024033,26825.9078664,5272.8827846,18.1185927,0.1083381,201.8432618,162.7639424,2.4815417,0.5790472,33024903.5862089,3751.2849812,122.3678994,0.3170262,0.317976,0.1894941,0.0315133,0.0960188,0.1843031,0.4577286,0.0003687,0,0,0,0,0.000093,0.0236487,15.748,194.778355,81.0394712,0.0043911,6.6437524,5.0108658,841.8362927,334.3354847,0.01,0.6034152
1.64225,150.7028562,191.9177514,124.0222834,193.8117194,125.3853816,16.6558134,0.0007151,16.6558134,0.0024601,27.0288601,18.4381976,33,-106.9998214,9.7909381,0.992205,0,2.6179494,-0.00284,26808.756356,5255.7312742,18.1048127,0.1083175,201.888019,162.7081215,2.4879285,0.5828503,33236063.4993186,3744.8343111,124.1001897,0.3174209,0.3183562,0.1892297,0.0318352,0.096356,0.1827621,0.4545634,0.0003334,0,0,0,0,0.0002087,0.0238027,15.748,194.778355,81.0176896,0.0045292,6.7234125,4.9984314,841.6426692,334.3279494,0.01,0.6045423
1.65225,152.6282231,193.1556451,123.7906783,195.0632381,125.1670448,16.9270232,0.0007346,16.9270232,0.0024866,27.213299,18.5109984,33,-106.9998185,9.7909322,0.9662935,0,3.5004303,-0.003508,26791.6048455,5238.5797637,18.091016,0.1082969,201.9679332,162.6522292,2.4965522,0.5866315,33445868.880058,3738.3836411,125.8263403,0.3178214,0.3187106,0.188968,0.03216,0.0966934,0.1778838,0.4436484,-0.000029,0,0,0,0,0.0003684,0.0239565,15.748,194.778355,80.987085,0.0046737,6.7730265,4.9859165,841.4477916,334.3203654,0.01,0.6057458
1.66225,154.565957,194.3911162,123.5401183,196.312561,124.9491818,17.2000837,0.0007545,17.2000837,0.0025133,27.3991889,18.7119534,33,-106.9998156,9.7909263,0.9026375,0,4.3517839,-0.0042819,26774.453335,5221.4282533,18.0772025,0.1082763,202.1236345,162.5962653,2.509993,0.590353,33652157.5024863,3731.9329711,127.5147468,0.3182235,0.3190023,0.1887115,0.0324843,0.0970277,0.1658221,0.4158465,-0.0002408,0,0,0,0,0.0005622,0.02411,15.748,194.778355,80.9477833,0.004827,6.7191483,4.9733213,841.2516623,334.3127327,0.01,0.6068824
1.67225,156.516033,195.6240431,123.2820362,197.5596764,124.7308872,17.4750138,0.0007748,17.4750138,0.0025405,27.5873067,18.956101,33,-106.9998126,9.7909204,0.8317069,0,5.155194,-0.0032662,26757.3018246,5204.2767428,18.0633722,0.1082557,202.2950982,162.5402296,2.5244392,0.5940685,33857992.0614384,3725.4823011,129.2136993,0.3186328,0.3192968,0.1884564,0.0328129,0.0973634,0.1524322,0.3835953,0.0002776,0,0,0,0,0.0007792,0.0242632,15.748,194.778355,80.9001962,0.0049632,6.6652701,4.9606458,841.0542838,334.3050513,0.01,0.6080611
1.68225,158.4784252,196.8543519,123.0166384,198.8045697,124.5122079,17.751838,0.0007956,17.751838,0.002568,27.7780686,19.240494,33,-106.9998096,9.7909144,0.7541935,-0.0000004,5.9025868,-0.0042941,26740.1503141,5187.1252323,18.049525,0.1082351,202.4811766,162.4841221,2.539818,0.5977781,34063371.5437449,3719.0316311,130.9247678,0.3190493,0.3195977,0.1882027,0.0331458,0.0977008,0.1378647,0.3489492,-0.0001498,0,0,0,0,0.0010089,0.0244162,15.748,194.778355,80.8448532,0.0050657,6.611392,4.9478902,840.8556587,334.2973215,0.01,0.6093153
1.69225,160.4531071,198.0819703,122.7441425,200.0472245,124.2931946,18.0305847,0.0008169,18.0305847,0.0025958,27.9718623,19.5620473,33,-106.9998067,9.7909083,0.6707885,0,6.5822582,-0.0039485,26722.9988036,5169.9737219,18.035661,0.1082145,202.6807149,162.4279425,2.5560562,0.6014816,34268294.0686067,3712.5809611,132.649566,0.3194731,0.319909,0.1879503,0.033483,0.0980397,0.1222692,0.3114334,0.0000287,0,0,0,0,0.0012393,0.024569,15.748,194.778355,80.7823665,0.0051487,6.5575138,4.9350548,840.6557897,334.2895432,0.01,0.6104349
1.70225,162.4400514,199.3068326,122.4671059,201.2876225,124.0736334,18.3112859,0.0008386,18.3112859,0.0026241,28.1690154,19.9016202,33,-106.9998036,9.7909023,0.5876134,0,7.1906188,-0.0034318,26705.8472932,5152.8222114,18.0217802,0.1081939,202.8814269,162.3716907,2.5723734,0.6051889,34473317.1917749,3706.130291,134.3971325,0.3199053,0.3202414,0.1876986,0.0338257,0.098381,0.1068038,0.2734994,0.0002771,0,0,0,0,0.001461,0.0247215,15.748,194.778355,80.7134293,0.0052007,6.5228058,4.9221397,840.4546796,334.2817166,0.01,0.6175313
1.71225,164.4392306,200.5289382,122.1914511,202.5257459,123.8528325,18.593975,0.0008608,18.593975,0.0026526,28.3693977,20.2181457,33,-106.9998006,9.7908962,0.5181605,0,7.7355706,-0.0041981,26688.6957827,5135.6707009,18.0078824,0.1081733,203.055525,162.3153667,2.5870052,0.6089238,34679801.9588795,3699.679621,136.1854864,0.320349,0.3206114,0.1874459,0.034176,0.0987271,0.0939632,0.2410759,0.0004726,0,0,0,0,0.0016702,0.0248738,15.748,194.778355,80.6387362,0.0052322,6.5541284,4.909145,840.252331,334.2738419,0.01,0.6189818
1.72225,166.4506169,201.7482565,121.9098147,203.7615763,123.6316593,18.8786842,0.0008835,18.8786842,0.0026815,28.5730812,20.5617188,33,-106.9997976,9.79089,0.4445888,0,8.2174197,-0.0048811,26671.5442723,5118.5191905,17.9939676,0.1081528,203.23943,162.2589702,2.6022644,0.6126526,34885814.7759764,3693.228951,137.9895702,0.3208002,0.3209942,0.1871944,0.0345311,0.0990746,0.0804227,0.2070908,0.0000855,0,0,0,0,0.001862,0.0250258,15.748,194.778355,80.5589119,0.0052615,6.5854509,4.896071,840.0487469,334.265919,0.01,0.6201008
1.73225,168.4741823,202.9647293,121.6225233,204.9950932,123.4101369,19.1654478,0.0009067,19.1654478,0.0027107,28.7803208,20.9290159,33,-106.9997945,9.7908838,0.3675856,0.0000005,8.6274795,-0.0051429,26654.3927618,5101.36768,17.9800359,0.1081322,203.4318592,162.2025012,2.6180695,0.616375,35091352.9698244,3686.778281,139.8105547,0.3212591,0.3213923,0.1869443,0.034891,0.0994237,0.0663199,0.1717712,0.0001508,0,0,0,0,0.0020278,0.0251775,15.748,194.778355,80.4746246,0.005273,6.6167735,4.8829178,839.8439301,334.2579482,0.01,0.621232
1.74225,170.5098979,204.1783022,121.3300122,206.2262752,123.1882779,19.4543025,0.0009304,19.4543026,0.0027402,28.9913344,21.3161901,33,-106.9997914,9.7908776,0.2879246,0.0000007,8.9648964,-0.0061726,26637.2412513,5084.2161696,17.9660871,0.1081116,203.6313187,162.1459594,2.6343256,0.6200911,35296413.6598722,3680.327611,141.6495562,0.3217256,0.3218077,0.1866955,0.0352558,0.0997743,0.0518063,0.1346547,0.0003962,0,0,0,0,0.0021635,0.025329,15.748,194.778355,80.3865966,0.0052568,6.648096,4.8696857,839.6378836,334.2499295,0.01,0.6225183
1.75225,172.5577345,205.3889212,121.0302072,207.4551001,122.9664623,19.745287,0.0009546,19.745287,0.0027701,29.2063283,21.7356805,33,-106.9997883,9.7908714,0.2009025,0,9.2194239,-0.0093709,26620.0897409,5067.0646591,17.9521213,0.108091,203.8478437,162.0893447,2.65167,0.6237904,35500399.4998558,3673.876941,143.5011807,0.3221986,0.3222388,0.1864487,0.0356245,0.1001254,0.0360393,0.0929895,0.0001388,0,0,0,0,0.0022611,0.0254802,15.748,194.778355,80.2956042,0.0052208,6.6591384,4.8563747,839.4306101,334.2418631,0.01,0.6237341
1.76225,174.6176621,206.5964676,120.7174275,208.6815386,122.7457219,20.0384438,0.0009793,20.0384438,0.0028001,29.4259094,22.2219472,33,-106.9997851,9.7908651,0.0944076,0,9.3713613,-0.0182826,26602.9382304,5049.9131486,17.9381384,0.1080704,204.1075532,162.0326571,2.6717612,0.6274473,35701857.2631977,3667.4262709,145.3528797,0.3226746,0.3226835,0.1862055,0.0359946,0.1004746,0.016871,0.0426018,-0.0001868,0,0,0,0,0.0023092,0.0256312,15.748,194.778355,80.2025563,0.0051579,6.6003267,4.8429852,839.2221129,334.233749,0.01,0.6248364
1.77225,176.6896494,207.8008678,120.401248,209.9055637,122.5248016,20.3338208,0.0010045,20.3338209,0.0028304,29.6503794,22.7126942,33,-106.999782,9.7908587,0.0114715,0.0000009,-9.4104822,-0.1504437,26585.7867199,5032.7616382,17.9241384,0.1080498,204.3186554,161.9758963,2.6887706,0.6310978,35902829.5368912,3660.9756009,147.2286681,0.3231583,0.3231584,0.1859635,0.0363696,0.1008251,0.0020441,0.0076216,0.0002459,0,0,0,0,-0.0023018,0.0257819,15.748,194.778355,80.1085451,0.0050573,6.541515,4.8295173,839.012395,334.2255875,0.01,0.6259918
1.78225,178.7736648,209.002091,120.0821479,211.127152,122.3036839,20.6314671,0.0010302,20.6314671,0.0028609,29.8797633,23.2049316,33,-106.9997788,9.7908524,0.1155837,0.0000003,-9.3352294,-0.0145677,26568.6352095,5015.6101277,17.9101212,0.1080292,204.1271083,161.9190623,2.6802163,0.6347417,36103311.0498548,3654.5249309,149.128771,0.3236497,0.3236631,0.1857228,0.0367498,0.1011771,0.0206917,0.0572469,0.000038,0,0,0,0,-0.0022393,0.0259324,15.748,194.778355,80.0147148,0.0049191,6.4827034,4.8159712,838.8014597,334.2173785,0.01,0.6271321
1.79225,180.8696765,210.2001111,119.7609053,212.3462814,122.0823417,20.9314318,0.0010563,20.9314318,0.0028914,30.1140589,23.6943813,33,-106.9997755,9.790846,0.2167892,0.0000004,-9.1439411,-0.0079961,26551.483699,4998.4586172,17.8960868,0.1080086,203.9438934,161.8621548,2.6721957,0.638379,36303296.4989869,3648.0742609,151.0528049,0.3241488,0.3241959,0.1854832,0.0371352,0.1015304,0.0389848,0.1058633,-0.0003302,0,0,0,0,-0.0021242,0.0260826,15.748,194.778355,79.9222234,0.0047505,6.4238917,4.8023471,838.5893102,334.2091223,0.01,0.6283079
1.80225,182.9776523,211.3949195,119.442857,213.5629338,121.8599343,21.2337638,0.0010829,21.2337638,0.0029221,30.3531662,24.1505176,33,-106.9997723,9.7908395,0.3064538,-0.000001,-8.8374412,-0.0041506,26534.3321886,4981.3071068,17.8820353,0.107988,203.7871927,161.8051737,2.6658635,0.6420242,36503615.0308357,3641.6235909,153.0057104,0.3246578,0.3247516,0.1852439,0.0375274,0.1018866,0.0553318,0.1489698,0.0001912,0,0,0,0,-0.0019618,0.0262325,15.748,194.778355,79.8322242,0.0045768,6.3937226,4.7886453,838.3759498,334.200819,0.01,0.6297935
1.81225,185.0975606,212.5866335,119.1396702,214.7771125,121.6342622,21.5385076,0.00111,21.5385076,0.0029528,30.5962631,24.5078098,33,-106.999769,9.7908331,0.3656676,-0.0000005,-8.4479496,-0.0031571,26517.1806781,4964.1555963,17.8679664,0.1079674,203.6965167,161.7481189,2.6637286,0.6457133,36706304.9394463,3635.1729209,154.9980443,0.3251819,0.3253154,0.1850023,0.0379306,0.1022491,0.0662095,0.1778655,-0.0003901,0,0,0,0,-0.0017723,0.0263821,15.748,194.778355,79.7457361,0.0043963,6.4622113,4.7748659,838.1613815,334.1924687,0.01,0.6310185
1.82225,187.2293709,213.7753254,118.8386486,215.9888182,121.4076532,21.8456999,0.0011375,21.8456999,0.0029834,30.8428251,24.8433865,33,-106.9997657,9.7908265,0.4198272,-0.0000003,-7.9845159,-0.0023703,26500.0291676,4947.0040859,17.8538803,0.1079468,203.617278,161.6909903,2.6623246,0.6493956,36908492.5375849,3628.7222508,157.0074303,0.3257144,0.3258902,0.1847619,0.0383396,0.102613,0.076215,0.2045377,0.0003418,0,0,0,0,-0.0015654,0.0265315,15.748,194.778355,79.6635303,0.004244,6.5307001,4.7610091,837.9456086,334.1840715,0.01,0.632279
1.83225,189.3730532,214.9610213,118.5407229,217.1980465,121.1799777,22.1553741,0.0011655,22.1553742,0.003014,31.0926156,25.1532105,33,-106.9997624,9.79082,0.468366,0,-7.45364,-0.0027194,26482.8776572,4929.8525754,17.8397769,0.1079263,203.5505133,161.6337877,2.6617174,0.6530712,37110175.6888594,3622.2715808,159.0329923,0.3262552,0.326474,0.1845226,0.0387544,0.1029782,0.08523,0.2278253,0.0003368,0,0,0,0,-0.0013489,0.0266806,15.748,194.778355,79.586297,0.0040835,6.5991888,4.7470752,837.7286341,334.1756275,0.01,0.6334696
1.84225,191.5285775,216.1437571,118.2468691,218.4047963,120.9510898,22.4675613,0.0011938,22.4675613,0.0030445,31.345356,25.4331294,33,-106.9997591,9.7908134,0.5107136,0,-6.8625447,-0.0014906,26465.7261467,4912.7010649,17.8256561,0.1079057,203.4972665,161.5765109,2.6619733,0.6567401,37311352.6479828,3615.8209108,161.0737975,0.3268045,0.3270646,0.1842844,0.0391751,0.1033449,0.0931355,0.2491833,-0.0002577,0,0,0,0,-0.0011308,0.0268294,15.748,194.778355,79.5146779,0.0039175,6.6676775,4.7330642,837.5104609,334.1671369,0.01,0.6351035
1.85225,193.6959146,217.323579,117.9585708,219.6090701,120.720722,22.7822893,0.0012226,22.7822893,0.0030747,31.6007232,25.6762207,33,-106.9997557,9.7908068,0.5454729,-0.0000004,-6.2149283,-0.0012163,26448.5746363,4895.5495545,17.8115179,0.1078851,203.4603188,161.5191598,2.6632689,0.6604041,37512127.4209295,3609.3702408,163.129501,0.3273626,0.3276595,0.1840473,0.0396022,0.1037132,0.0996579,0.2666582,0.0002191,0,0,0,0,-0.0009172,0.026978,15.748,194.778355,79.4492572,0.0037652,6.7397359,4.7189766,837.2910922,334.1585998,0.01,0.6363057
1.86225,195.8750356,218.5005578,117.6780983,220.8108766,120.4884167,23.0995823,0.0012517,23.0995823,0.0031048,31.8582716,25.8712919,33,-106.9997523,9.7908001,0.5700535,0.0000008,-5.5220636,-0.0024734,26431.4231258,4878.398044,17.7973623,0.1078645,203.4449442,161.4617344,2.6659392,0.6640677,37712758.3818475,3602.9195708,165.2005859,0.3279305,0.3282549,0.1838108,0.0400362,0.1040834,0.1042993,0.2789713,0.0002718,0,0,0,0,-0.0007162,0.0271262,15.748,194.778355,79.3905433,0.0035984,6.8240898,4.7048123,837.0705307,334.1500162,0.01,0.637634
1.87225,198.0659125,219.6747639,117.4042573,222.0102256,120.2544324,23.4194598,0.0012813,23.4194598,0.0031346,32.1175709,26.026311,33,-106.9997489,9.7907934,0.5873312,-0.0000004,-4.7946735,-0.0005534,26414.2716153,4861.2465335,17.7831892,0.1078439,203.4450175,161.4042343,2.6695951,0.6677245,37912882.7673378,3596.4689008,167.2844025,0.3285071,0.3288519,0.1835754,0.0404767,0.104455,0.1075851,0.2879719,0.0002075,0,0,0,0,-0.000534,0.0272742,15.748,194.778355,79.3389408,0.0034413,6.9084437,4.6905716,836.8487793,334.1413864,0.01,0.6388378
1.88225,200.2685179,220.846267,117.1376607,223.2071281,120.0186492,23.7419374,0.0013111,23.7419374,0.0031641,32.3782085,26.138948,33,-106.9997454,9.7907867,0.5970994,0.0000003,-4.0406344,-0.0010755,26397.1201049,4844.0950231,17.7689987,0.1078233,203.460905,161.3466595,2.6742599,0.6713746,38112500.0155549,3590.0182307,169.3804782,0.3290927,0.3294496,0.1833411,0.0409236,0.104828,0.1094693,0.2930334,-0.0004141,0,0,0,0,-0.0003752,0.0274219,15.748,194.778355,79.2947596,0.0033137,6.9927975,4.6762546,836.6258408,334.1327103,0.01,0.6399918
1.89225,202.4828251,222.0151417,116.8787779,224.4015966,119.7809688,24.0670262,0.0013413,24.0670263,0.0031933,32.6397518,26.2074755,33,-106.9997419,9.7907799,0.5992562,0,-3.2662462,-0.0001455,26379.9685944,4826.9435126,17.7547906,0.1078027,203.4927847,161.2890099,2.6799451,0.675018,38311609.697375,3583.5675607,171.4885433,0.3296874,0.3300474,0.1831079,0.0413773,0.1052023,0.1099275,0.2950031,0.0002749,0,0,0,0,-0.0002425,0.0275693,15.748,194.778355,79.2582242,0.0032343,7.0771514,4.6618616,836.4017179,334.1239882,0.01,0.6411284
1.90225,204.7088082,223.1814591,116.6230778,225.5936434,119.5423977,24.3947332,0.0013719,24.3947332,0.0032222,32.9017969,26.2572383,33,-106.9997384,9.7907731,0.6010444,0.0000003,-2.4861304,-0.0005487,26362.8170839,4809.7920022,17.740565,0.1077821,203.5255279,161.2312852,2.6856898,0.6786391,38509333.2044464,3577.1168907,173.6037948,0.3302887,0.3306515,0.1828766,0.0418358,0.1055763,0.110317,0.2968749,0.0004732,0,0,0,0,-0.000139,0.0277164,15.748,194.778355,79.2294663,0.0031745,7.1322278,4.6473927,836.1764132,334.11522,0.01,0.6422973
1.91225,206.9464415,224.3451598,116.3589059,226.7832557,119.3055986,24.7250643,0.0014028,24.7250643,0.0032507,33.164655,26.3520564,33,-106.9997349,9.7907663,0.6197581,0.0000004,-1.6740515,-0.0007652,26345.6655735,4792.6404917,17.7263218,0.1077615,203.5230296,161.1734854,2.6892014,0.6822001,38703515.2559944,3570.6662207,175.7142876,0.3308902,0.3312764,0.1826499,0.0422942,0.1059461,0.1138899,0.3060823,0.0003151,0,0,0,0,-0.0000624,0.0278633,15.748,194.778355,79.2086565,0.0031371,7.0864595,4.6328481,835.9499294,334.106406,0.01,0.6434096
1.92225,209.1956987,225.5062615,116.1035345,227.9704364,119.0667792,25.0580279,0.001434,25.0580279,0.0032788,33.4282203,26.3982424,33,-106.9997313,9.7907594,0.6299793,0,-0.8346789,0.0011628,26328.514063,4775.4889812,17.7120609,0.1077409,203.5383149,161.1156102,2.6938471,0.685754,38897175.7010804,3564.2155507,177.8357251,0.3315008,0.3319004,0.1824242,0.0427595,0.106317,0.1158705,0.3126428,-0.0000805,0,0,0,0,-0.0000153,0.0280098,15.748,194.778355,79.1961049,0.0031305,7.0406912,4.618228,835.722269,334.0975461,0.01,0.644672
1.93225,211.4565544,226.6648549,115.8574583,229.1552027,118.8258208,25.3936286,0.0014655,25.3936287,0.0033066,33.6919941,26.3936554,33,-106.9997277,9.7907525,0.6315653,0,0.0262985,0.0007866,26311.3625526,4758.3374708,17.6977824,0.1077204,203.5716408,161.0576597,2.6996432,0.6893009,39090314.4603213,3557.7648807,179.9677275,0.3321205,0.3325228,0.1821995,0.0432318,0.1066892,0.116226,0.3141966,-0.0000029,0,0,0,0,0,0.028156,15.748,194.778355,79.1920661,0.003172,6.9949229,4.6035324,835.4934347,334.0886406,0.01,0.6458489
1.94225,213.7289838,227.8210349,115.6209952,230.3375724,118.582639,25.731866,0.0014973,25.731866,0.0033341,33.9554607,26.3368132,33,-106.9997241,9.7907455,0.6244833,0,0.8946003,0.0018936,26294.2110421,4741.1859603,17.6834862,0.1076998,203.6230746,160.9996335,2.7065939,0.6928409,39282931.5959277,3551.3142106,182.1102093,0.3327495,0.3331437,0.1819758,0.0437112,0.1070625,0.1149472,0.3109753,0.0003785,0,0,0,0,0.0000173,0.028302,15.748,194.778355,79.1966792,0.0032226,6.9491547,4.5887616,835.2634289,334.0796895,0.01,0.6470222
1.95225,216.0129633,228.974904,115.3978804,231.5175639,118.336346,26.0727343,0.0015295,26.0727343,0.0033612,34.2180617,26.2072506,33,-106.9997204,9.7907386,0.6037058,0,1.7576855,0.0006488,26277.0595316,4724.0344499,17.6691723,0.1076792,203.703165,160.9415315,2.7153692,0.6963851,39475664.561964,3544.8635406,184.2670515,0.3333899,0.3337593,0.1817523,0.0441994,0.1074382,0.1110876,0.3012305,0.0000773,0,0,0,0,0.000066,0.0284476,15.748,194.778355,79.2099598,0.0032829,6.9246316,4.5739157,835.032254,334.0706929,0.01,0.6481271
